attribute,target_column,target_file,task_type,strategy,splitter,fold,n_folds,prediction,n_train_labels,n_valid_labels,n_train_assets,n_valid_assets,train_majority_count,train_majority_share,accuracy,weighted_f1,macro_f1
attr_abutment_material,attr_abutment_material,data/processed/train/attr_abutment_material_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,918,216,461,115,576,0.6274509803921569,0.1574074074074074,0.21196715393554474,0.10750802526664595
attr_abutment_material,attr_abutment_material,data/processed/train/attr_abutment_material_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,918,216,461,115,576,0.6274509803921569,0.4074074074074074,0.39462692278972517,0.22744455645161288
attr_abutment_material,attr_abutment_material,data/processed/train/attr_abutment_material_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,Timber,881,253,461,115,518,0.5879682179341658,0.6837944664031621,0.555382360036371,0.1624413145539906
attr_abutment_material,attr_abutment_material,data/processed/train/attr_abutment_material_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,881,253,461,115,518,0.5879682179341658,0.15810276679841898,0.21853988016706838,0.08296546000993633
attr_abutment_material,attr_abutment_material,data/processed/train/attr_abutment_material_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,881,253,461,115,518,0.5879682179341658,0.42292490118577075,0.4426243856028614,0.18087292380710934
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,1,5,Beam,933,233,491,123,788,0.8445873526259379,0.8454935622317596,0.7747080546960775,0.1832558139534884
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,1,5,,933,233,491,123,788,0.8445873526259379,0.1888412017167382,0.28078635403006463,0.10068898438437639
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,1,5,,933,233,491,123,788,0.8445873526259379,0.7381974248927039,0.7277740928599298,0.18009090909090908
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,2,5,Beam,933,233,490,124,788,0.8445873526259379,0.8454935622317596,0.7747080546960775,0.1832558139534884
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,2,5,,933,233,490,124,788,0.8445873526259379,0.2017167381974249,0.2878307453381193,0.12369426960398636
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,2,5,,933,233,490,124,788,0.8445873526259379,0.7339055793991416,0.7235466250487709,0.17909090909090908
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,3,5,Beam,933,233,491,123,788,0.8445873526259379,0.8454935622317596,0.7747080546960775,0.1832558139534884
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,3,5,,933,233,491,123,788,0.8445873526259379,0.15879828326180256,0.24131593520697775,0.08021091811414392
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,3,5,,933,233,491,123,788,0.8445873526259379,0.7381974248927039,0.7285884597043395,0.18777777777777777
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,4,5,Beam,932,234,493,121,788,0.8454935622317596,0.8418803418803419,0.7696075515101036,0.182830626450116
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,4,5,,932,234,493,121,788,0.8454935622317596,0.16666666666666666,0.25687938308130615,0.08323717948717949
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,4,5,,932,234,493,121,788,0.8454935622317596,0.7393162393162394,0.7280587704527854,0.19624272651704072
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,5,5,Beam,933,233,491,123,788,0.8445873526259379,0.8454935622317596,0.7747080546960775,0.1832558139534884
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,5,5,,933,233,491,123,788,0.8445873526259379,0.18025751072961374,0.2823357137831563,0.08405737704918033
attr_bridge_type,attr_bridge_type,data/processed/train/attr_bridge_type_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,5,5,,933,233,491,123,788,0.8445873526259379,0.7424892703862661,0.7326511900117051,0.18918181818181817
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,Timber,2357,578,1484,372,2204,0.9350869749681799,0.9083044982698962,0.864659767165359,0.19038984587488667
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,2357,578,1484,372,2204,0.9350869749681799,0.17474048442906576,0.2739727969952924,0.07134146114793859
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,2357,578,1484,372,2204,0.9350869749681799,0.856401384083045,0.8403938815768198,0.1542056074766355
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,Timber,2326,609,1485,371,2156,0.9269131556319863,0.9408866995073891,0.9122302518066565,0.24238578680203046
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,2326,609,1485,371,2156,0.9269131556319863,0.17733990147783252,0.2849756694528849,0.06603731961085058
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,2326,609,1485,371,2156,0.9269131556319863,0.8850574712643678,0.8880620509169507,0.17232368720985183
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,Timber,2338,597,1485,371,2165,0.9260051325919589,0.9447236180904522,0.9178710087907237,0.1943152454780362
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,2338,597,1485,371,2165,0.9260051325919589,0.18592964824120603,0.29780026259937403,0.06949332558599819
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,2338,597,1485,371,2165,0.9260051325919589,0.8827470686767169,0.8872854035992243,0.1620156944700555
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,Timber,2376,559,1485,371,2212,0.930976430976431,0.924865831842576,0.8887651209342228,0.19219330855018588
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,2376,559,1485,371,2212,0.930976430976431,0.17889087656529518,0.2881346274182284,0.06522532343843314
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,2376,559,1485,371,2212,0.930976430976431,0.8658318425760286,0.8610155938083021,0.19169601878535594
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,Timber,2343,592,1485,371,2179,0.9300042680324371,0.9290540540540541,0.8948856912954987,0.24080560420315236
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,2343,592,1485,371,2179,0.9300042680324371,0.18412162162162163,0.2868086151619574,0.07665549945892985
attr_decking_material,attr_decking_material,data/processed/train/attr_decking_material_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,2343,592,1485,371,2179,0.9300042680324371,0.8699324324324325,0.8644315046754071,0.1550737729599518
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,1,5,No,2069,518,1376,345,1857,0.8975350410826486,0.8957528957528957,0.8464956082064025,0.4725050916496945
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,1,5,,2069,518,1376,345,1857,0.8975350410826486,0.5096525096525096,0.60150081578653,0.4132117882117882
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,1,5,,2069,518,1376,345,1857,0.8975350410826486,0.8243243243243243,0.8188941628662072,0.5008418488907714
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,2,5,No,2069,518,1377,344,1856,0.8970517158047366,0.8976833976833977,0.8492833772589622,0.47304170905391657
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,2,5,,2069,518,1377,344,1856,0.8970517158047366,0.5231660231660231,0.6135267680689324,0.428309718815208
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,2,5,,2069,518,1377,344,1856,0.8970517158047366,0.8301158301158301,0.8255638055638056,0.512991452991453
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,3,5,No,2070,517,1377,344,1857,0.8971014492753623,0.8974854932301741,0.8489974900281362,0.47298674821610603
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,3,5,,2070,517,1377,344,1857,0.8971014492753623,0.5261121856866537,0.61573490294497,0.4324765109391592
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,3,5,,2070,517,1377,344,1857,0.8971014492753623,0.8259187620889749,0.8212554723967546,0.5018201284796574
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,4,5,No,2070,517,1377,344,1857,0.8971014492753623,0.8974854932301741,0.8489974900281362,0.47298674821610603
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,4,5,,2070,517,1377,344,1857,0.8971014492753623,0.5183752417794971,0.6094611870746839,0.42321082132183935
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,4,5,,2070,517,1377,344,1857,0.8971014492753623,0.8143133462282398,0.809339170556538,0.4686081370449679
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,5,5,No,2070,517,1377,344,1857,0.8971014492753623,0.8974854932301741,0.8489974900281362,0.47298674821610603
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,5,5,,2070,517,1377,344,1857,0.8971014492753623,0.5222437137330754,0.612598045009827,0.42784366613049923
attr_has_edge_guard,attr_has_edge_guard,data/processed/train/attr_has_edge_guard_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,5,5,,2070,517,1377,344,1857,0.8971014492753623,0.8413926499032882,0.8371438748503763,0.54610278372591
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,1,5,No railings,2881,720,1984,496,2484,0.8622006247830615,0.8625,0.7988255033557047,0.3087248322147651
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,1,5,,2881,720,1984,496,2484,0.8622006247830615,0.3333333333333333,0.427380355779196,0.23934298805432827
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,1,5,,2881,720,1984,496,2484,0.8622006247830615,0.7638888888888888,0.7590357261182265,0.3467576175705818
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,2,5,No railings,2881,720,1984,496,2484,0.8622006247830615,0.8625,0.7988255033557047,0.3087248322147651
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,2,5,,2881,720,1984,496,2484,0.8622006247830615,0.32916666666666666,0.42570261220658556,0.23235081546937217
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,2,5,,2881,720,1984,496,2484,0.8622006247830615,0.7597222222222222,0.7544499694362158,0.30950925534082535
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,3,5,No railings,2881,720,1985,495,2484,0.8622006247830615,0.8625,0.7988255033557047,0.3087248322147651
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,3,5,,2881,720,1985,495,2484,0.8622006247830615,0.3236111111111111,0.42700289811255987,0.22012983384620297
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,3,5,,2881,720,1985,495,2484,0.8622006247830615,0.7708333333333334,0.765775939086459,0.3362891836632114
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,4,5,No railings,2880,721,1983,497,2484,0.8625,0.8613037447988904,0.797123137883921,0.30849478390462
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,4,5,,2880,721,1983,497,2484,0.8625,0.3287101248266297,0.42505747422480383,0.23212596445758918
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,4,5,,2880,721,1983,497,2484,0.8625,0.7600554785020804,0.7544295256036424,0.32285692861712406
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,5,5,No railings,2881,720,1984,496,2484,0.8622006247830615,0.8625,0.7988255033557047,0.3087248322147651
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,5,5,,2881,720,1984,496,2484,0.8622006247830615,0.3333333333333333,0.436478310830707,0.23014758804927274
attr_has_pedestrian_railing,attr_has_pedestrian_railing,data/processed/train/attr_has_pedestrian_railing_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,5,5,,2881,720,1984,496,2484,0.8622006247830615,0.7666666666666667,0.7616392484389769,0.33469046264003
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,Timber/Wood,1126,290,643,161,686,0.6092362344582594,0.603448275862069,0.45420837968112715,0.09408602150537634
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,1126,290,643,161,686,0.6092362344582594,0.07931034482758621,0.10930284725416572,0.048366814409595164
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,1126,290,643,161,686,0.6092362344582594,0.4413793103448276,0.4315527609335875,0.13844629739511224
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,Timber/Wood,1119,297,643,161,675,0.6032171581769437,0.6262626262626263,0.4823389171215258,0.11002661934338953
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,1119,297,643,161,675,0.6032171581769437,0.09090909090909091,0.12426353902012748,0.05884812385154148
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,1119,297,643,161,675,0.6032171581769437,0.42424242424242425,0.423648247177659,0.13075330938827145
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,Timber/Wood,1131,285,643,161,668,0.5906277630415562,0.6771929824561403,0.5468545841591427,0.11536162582187688
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,1131,285,643,161,668,0.5906277630415562,0.08421052631578947,0.12733440354699385,0.04044672553800343
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,1131,285,643,161,668,0.5906277630415562,0.43859649122807015,0.46346309128124236,0.09375371653553165
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,Timber/Wood,1130,286,643,161,693,0.6132743362831858,0.5874125874125874,0.43473706909830256,0.09251101321585903
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,1130,286,643,161,693,0.6132743362831858,0.12237762237762238,0.17211981476066343,0.07102003989428028
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,1130,286,643,161,693,0.6132743362831858,0.40559440559440557,0.3926528054825654,0.09463363669963809
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,Timber/Wood,1158,258,644,160,722,0.6234887737478411,0.5387596899224806,0.3772674906761955,0.07002518891687658
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,1158,258,644,160,722,0.6234887737478411,0.10465116279069768,0.1446173082947188,0.060424959696185526
attr_material_frame_tank_body,"attr_material_frame,_tank,_body",data/processed/train/attr_material_frame_tank_body_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,1158,258,644,160,722,0.6234887737478411,0.3372093023255814,0.31680370844206746,0.07149569531592002
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,majority_class_group_cv,GroupKFold,1,5,Timber,2194,545,1406,352,1867,0.8509571558796718,0.8073394495412844,0.7212778838541424,0.2233502538071066
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,uniform_random_group_cv,GroupKFold,1,5,,2194,545,1406,352,1867,0.8509571558796718,0.21284403669724772,0.2977506358419442,0.12571591053381312
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,stratified_random_group_cv,GroupKFold,1,5,,2194,545,1406,352,1867,0.8509571558796718,0.7192660550458716,0.6969037282238917,0.20655519372091416
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,majority_class_group_cv,GroupKFold,2,5,Timber,2192,547,1406,352,1817,0.8289233576642335,0.8957952468007313,0.8465567423960624,0.23625843780135006
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,uniform_random_group_cv,GroupKFold,2,5,,2192,547,1406,352,1817,0.8289233576642335,0.22851919561243145,0.3354672897315241,0.11615020358673123
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,stratified_random_group_cv,GroupKFold,2,5,,2192,547,1406,352,1817,0.8289233576642335,0.7550274223034735,0.7774157572810249,0.19518401436209656
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,majority_class_group_cv,GroupKFold,3,5,Timber,2180,559,1406,352,1858,0.8522935779816514,0.8032200357781754,0.7155670556833348,0.22271825396825398
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,uniform_random_group_cv,GroupKFold,3,5,,2180,559,1406,352,1858,0.8522935779816514,0.2039355992844365,0.2900102308280719,0.11631740538416954
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,stratified_random_group_cv,GroupKFold,3,5,,2180,559,1406,352,1858,0.8522935779816514,0.7137745974955277,0.6865295123895847,0.22283371696352322
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,majority_class_group_cv,GroupKFold,4,5,Timber,2205,534,1407,351,1847,0.8376417233560091,0.8614232209737828,0.7972931220280485,0.3085177733065057
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,uniform_random_group_cv,GroupKFold,4,5,,2205,534,1407,351,1847,0.8376417233560091,0.21348314606741572,0.3104880977925367,0.11410564726905317
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,stratified_random_group_cv,GroupKFold,4,5,,2205,534,1407,351,1847,0.8376417233560091,0.7584269662921348,0.7601223003046091,0.21644628791687612
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,majority_class_group_cv,GroupKFold,5,5,Timber,2185,554,1407,351,1839,0.8416475972540046,0.8447653429602888,0.773679413904922,0.18317025440313112
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,uniform_random_group_cv,GroupKFold,5,5,,2185,554,1407,351,1839,0.8416475972540046,0.2490974729241877,0.342687713319396,0.12423964717805443
attr_structure_material,attr_structure_material,data/processed/train/attr_structure_material_train.csv,classification,stratified_random_group_cv,GroupKFold,5,5,,2185,554,1407,351,1839,0.8416475972540046,0.7328519855595668,0.7272042572247553,0.22498603091823427
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,1,5,At-Grade,830,208,490,123,493,0.5939759036144578,0.5961538461538461,0.4453197405004634,0.24899598393574296
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,1,5,,830,208,490,123,493,0.5939759036144578,0.30288461538461536,0.3570765542128896,0.2548845404209588
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,1,5,,830,208,490,123,493,0.5939759036144578,0.5576923076923077,0.5539334577417913,0.36057891575946743
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,2,5,At-Grade,830,208,491,122,494,0.5951807228915663,0.5913461538461539,0.4394898907738787,0.2477341389728097
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,2,5,,830,208,491,122,494,0.5951807228915663,0.3317307692307692,0.395633933374318,0.2773976023976024
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,2,5,,830,208,491,122,494,0.5951807228915663,0.49038461538461536,0.4846923076923077,0.3154767932489451
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,3,5,At-Grade,830,208,489,124,493,0.5939759036144578,0.5961538461538461,0.4453197405004634,0.24899598393574296
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,uniform_random_group_cv,StratifiedGroupKFold,3,5,,830,208,489,124,493,0.5939759036144578,0.28365384615384615,0.3376171401725886,0.23565127325975924
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,stratified_random_group_cv,StratifiedGroupKFold,3,5,,830,208,489,124,493,0.5939759036144578,0.5096153846153846,0.5043027302841548,0.3276575227751415
attr_structure_position,attr_structure_position,data/processed/train/attr_structure_position_train.csv,classification,majority_class_group_cv,StratifiedGroupKFold,4,5,At-Grade,831,207,492,121,494,0.5944645006016848,0.5942028985507246,0.4429512516469038,0.2484848484848485
