asset_id,timestamp,model,response,latency_s,abutment_material_value,abutment_material_confidence,bridge_type_value,bridge_type_confidence,decking_material_value,decking_material_confidence,fall_height_bin_value,fall_height_bin_confidence,has_pedestrian_railing_value,has_pedestrian_railing_confidence,length_bin_value,length_bin_confidence,width_bin_value,width_bin_confidence,structure_material_value,structure_material_confidence,parse_error,raw_response,error,traceback
48488,2026-06-07T12:02:53.981915,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",37.845,Concrete,0.9,Beam,0.9,Timber,1.0,low (<1.2m),0.9,1 railing,0.95,short (<6m),0.8,standard (0.9-1.5m),0.8,Timber,0.9,,,,
48627,2026-06-07T12:03:49.402200,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Aluminum"",
        ""confidence"": 0.9
    }
}",55.415,unable to determine,0.0,Beam,0.9,Aluminum,0.9,low (<1.2m),0.95,2 railings,1.0,short (<6m),0.8,standard (0.9-1.5m),0.8,Aluminum,0.9,,,,
48693,2026-06-07T12:04:24.558401,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 0.85
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",35.152,Timber,0.9,Beam,0.9,Timber,1.0,low (<1.2m),0.95,2 railings,0.85,short (<6m),0.8,standard (0.9-1.5m),0.7,Timber,1.0,,,,
48694,2026-06-07T12:04:57.029772,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.95
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 1.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.85
    },
    ""width"": {
        ""value"": ""narrow (<0.9m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",32.439,Timber,0.9,Beam,0.95,Timber,1.0,low (<1.2m),1.0,No railings,1.0,short (<6m),0.85,narrow (<0.9m),0.7,Timber,1.0,,,,
48695,2026-06-07T12:05:42.231623,gemma-4-26b-a4b-it,"```json
{
    ""abutment_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.95
    },
    ""bridge_type"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""decking_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""fall_height"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.8
    },
    ""length"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""width"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""structure_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    }
}
```",45.196,Concrete,0.95,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,No railings,0.8,unable to determine,0.0,unable to determine,0.0,unable to determine,0.0,,,,
49057,2026-06-07T12:06:50.308802,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.8
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.7
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",68.048,Timber,0.8,Beam,0.9,Timber,1.0,low (<1.2m),0.95,No railings,1.0,short (<6m),0.7,standard (0.9-1.5m),0.8,Timber,1.0,,,,
49059,2026-06-07T12:07:36.421166,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",46.084,Timber,0.7,Beam,0.9,Timber,1.0,low (<1.2m),0.95,No railings,1.0,short (<6m),0.9,standard (0.9-1.5m),0.8,Timber,1.0,,,,
49060,2026-06-07T12:08:12.118798,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
    ""value"": ""Concrete"",
    ""confidence"": 0.9
    },
    ""bridge_type"": {
    ""value"": ""Beam"",
    ""confidence"": 0.9
    },
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""fall_height"": {
    ""value"": ""low (<1.2m)"",
    ""confidence"": 0.95
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
    },
    ""length"": {
    ""value"": ""long (>20m)"",
    ""confidence"": 0.85
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.7
    },
    ""structure_material"": {
    ""value"": ""Steel"",
    ""confidence"": 0.9
    }
}",35.692,Concrete,0.9,Beam,0.9,Timber,1.0,low (<1.2m),0.95,No railings,1.0,long (>20m),0.85,standard (0.9-1.5m),0.7,Steel,0.9,,,,
49061,2026-06-07T12:08:51.095633,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.7
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 1.0
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.95
    }
}",38.971,Concrete,0.7,Beam,1.0,Timber,1.0,low (<1.2m),0.9,No railings,1.0,short (<6m),0.9,standard (0.9-1.5m),0.8,Steel,0.95,,,,
49243,2026-06-07T12:09:50.761492,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
    ""value"": ""unable to determine"",
    ""confidence"": 0.0
    },
    ""bridge_type"": {
    ""value"": ""Beam"",
    ""confidence"": 0.8
    },
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.95
    },
    ""fall_height"": {
    ""value"": ""low (<1.2m)"",
    ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 0.95
    },
    ""length"": {
    ""value"": ""unable to determine"",
    ""confidence"": 0.0
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.7
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
    }
}",59.659,unable to determine,0.0,Beam,0.8,Timber,0.95,low (<1.2m),0.9,No railings,0.95,unable to determine,0.0,standard (0.9-1.5m),0.7,Timber,0.9,,,,
49430,2026-06-07T12:12:04.943990,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.7
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.95
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 0.95
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",134.08,Timber,0.7,Beam,0.95,Timber,0.9,low (<1.2m),0.9,No railings,0.95,short (<6m),0.9,standard (0.9-1.5m),0.8,Timber,0.9,,,,
49679,2026-06-07T12:12:35.433913,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""1 railing"",
        ""confidence"": 0.9
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.95
    }
}",30.466,unable to determine,0.0,Beam,0.9,Timber,1.0,low (<1.2m),0.9,1 railing,0.9,short (<6m),0.8,standard (0.9-1.5m),0.7,Timber,0.95,,,,
49681,2026-06-07T12:13:34.771580,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.8
    },
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.6
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    }
}",59.311,unable to determine,0.0,Beam,0.8,Steel,0.6,low (<1.2m),0.9,2 railings,1.0,short (<6m),0.9,standard (0.9-1.5m),0.8,Timber,1.0,,,,
49682,2026-06-07T12:14:14.543731,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Timber"",
        ""confidence"": 1.0
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.8
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Timber"",
        ""confidence"": 0.9
    }
}",39.767,unable to determine,0.0,Beam,0.9,Timber,1.0,low (<1.2m),0.9,No railings,1.0,short (<6m),0.8,standard (0.9-1.5m),0.7,Timber,0.9,,,,
50231,2026-06-07T12:15:03.973756,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
        ""value"": ""unable to determine"",
        ""confidence"": 0.0
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.8
    },
    ""decking_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.8
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.7
    },
    ""has_pedestrian_railing"": {
        ""value"": ""2 railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""medium (6-20m)"",
        ""confidence"": 0.6
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.8
    },
    ""structure_material"": {
        ""value"": ""Steel"",
        ""confidence"": 0.8
    }
}",49.422,unable to determine,0.0,Beam,0.8,Steel,0.8,low (<1.2m),0.7,2 railings,1.0,medium (6-20m),0.6,standard (0.9-1.5m),0.8,Steel,0.8,,,,
50235,2026-06-07T12:15:32.320173,gemma-4-26b-a4b-it,"```json
{
    ""abutment_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    },
    ""bridge_type"": {
        ""value"": ""Beam"",
        ""confidence"": 0.9
    },
    ""decking_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    },
    ""fall_height"": {
        ""value"": ""low (<1.2m)"",
        ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
        ""value"": ""No railings"",
        ""confidence"": 1.0
    },
    ""length"": {
        ""value"": ""short (<6m)"",
        ""confidence"": 0.9
    },
    ""width"": {
        ""value"": ""standard (0.9-1.5m)"",
        ""confidence"": 0.7
    },
    ""structure_material"": {
        ""value"": ""Concrete"",
        ""confidence"": 0.9
    }
}
```",28.322,Concrete,0.9,Beam,0.9,Concrete,0.9,low (<1.2m),0.9,No railings,1.0,short (<6m),0.9,standard (0.9-1.5m),0.7,Concrete,0.9,,,,
50625,2026-06-07T12:16:22.641981,gemma-4-26b-a4b-it,"{
""abutment_material"": {
""value"": ""unable to determine"",
""confidence"": 0.0
},
""bridge_type"": {
""value"": ""Beam"",
""confidence"": 0.9
},
""decking_material"": {
""value"": ""Timber"",
""confidence"": 1.0
},
""fall_height"": {
""value"": ""low (<1.2m)"",
""confidence"": 0.8
},
""has_pedestrian_railing"": {
""value"": ""2 railings"",
""confidence"": 1.0
},
""length"": {
""value"": ""short (<6m)"",
""confidence"": 0.7
},
""width"": {
""value"": ""standard (0.9-1.5m)"",
""confidence"": 0.7
},
""structure_material"": {
""value"": ""Timber"",
""confidence"": 1.0
}
}",50.301,unable to determine,0.0,Beam,0.9,Timber,1.0,low (<1.2m),0.8,2 railings,1.0,short (<6m),0.7,standard (0.9-1.5m),0.7,Timber,1.0,,,,
50654,2026-06-07T12:17:06.743255,gemma-4-26b-a4b-it,"{
    ""abutment_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.6
    },
    ""bridge_type"": {
    ""value"": ""Beam"",
    ""confidence"": 0.9
    },
    ""decking_material"": {
    ""value"": ""Timber"",
    ""confidence"": 1.0
    },
    ""fall_height"": {
    ""value"": ""low (<1.2m)"",
    ""confidence"": 0.9
    },
    ""has_pedestrian_railing"": {
    ""value"": ""No railings"",
    ""confidence"": 1.0
    },
    ""length"": {
    ""value"": ""short (<6m)"",
    ""confidence"": 0.7
    },
    ""width"": {
    ""value"": ""standard (0.9-1.5m)"",
    ""confidence"": 0.8
    },
    ""structure_material"": {
    ""value"": ""Timber"",
    ""confidence"": 0.9
    }
}",44.078,Timber,0.6,Beam,0.9,Timber,1.0,low (<1.2m),0.9,No railings,1.0,short (<6m),0.7,standard (0.9-1.5m),0.8,Timber,0.9,,,,
