image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/253/49430/26265__AST_EX_20211010_122648.jpeg,True,49430,253,Trail Bridge,"Cody Caves Hiking Trail; Specifications: X2 MINOR CREEK CROSSING, ~3M AND 4M LONG BRIDGES; Comments: FAIR",26265,AST_EX_20211010_122648.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/49430/59102__MI_20220812_125956.jpg,True,49430,253,Trail Bridge,"Cody Caves Hiking Trail; Specifications: X2 MINOR CREEK CROSSING, ~3M AND 4M LONG BRIDGES; Comments: FAIR",59102,MI_20220812_125956.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/49679/57744__AST_EX_20220804_125957.jpeg,True,49679,253,Trail Bridge,HOLT CREEK LOOP,57744,AST_EX_20220804_125957.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/49681/57752__AST_EX_20220804_131841.jpeg,True,49681,253,Trail Bridge,HOLT CREEK LOOP,57752,AST_EX_20220804_131841.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/49682/57751__AST_EX_20220804_132339.jpeg,True,49682,253,Trail Bridge,HOLT CREEK LOOP,57751,AST_EX_20220804_132339.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50231/14209__AST_EX_20210813_120723.jpeg,True,50231,253,Trail Bridge,"Additional notes: 2 CONC. ABUTMENTS 1M X 5M ALUMINUM SPAN,WOODEN DECK MESH & WOOD SIDE GUARDS C/W LOG CRIBBING; ALUMINUM (TOPPER FLOATS)RAMP USED FOR FOOT BRIDGE",14209,AST_EX_20210813_120723.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50231/14208__AST_EX_20210813_120732.jpeg,True,50231,253,Trail Bridge,"Additional notes: 2 CONC. ABUTMENTS 1M X 5M ALUMINUM SPAN,WOODEN DECK MESH & WOOD SIDE GUARDS C/W LOG CRIBBING; ALUMINUM (TOPPER FLOATS)RAMP USED FOR FOOT BRIDGE",14208,AST_EX_20210813_120732.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50235/17155__AST_EX_20210820_151748.jpeg,True,50235,253,Trail Bridge,Additional notes: y;  EACH 2M X 1.5M ; THREE CONCRETE FOOT BRIDGES CROSSING CULVERTS,17155,AST_EX_20210820_151748.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50235/17156__AST_EX_20210820_151720.jpeg,True,50235,253,Trail Bridge,Additional notes: y;  EACH 2M X 1.5M ; THREE CONCRETE FOOT BRIDGES CROSSING CULVERTS,17156,AST_EX_20210820_151720.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50231/14210__AST_EX_20210813_120621.jpeg,True,50231,253,Trail Bridge,"Additional notes: 2 CONC. ABUTMENTS 1M X 5M ALUMINUM SPAN,WOODEN DECK MESH & WOOD SIDE GUARDS C/W LOG CRIBBING; ALUMINUM (TOPPER FLOATS)RAMP USED FOR FOOT BRIDGE",14210,AST_EX_20210813_120621.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50235/17157__AST_EX_20210820_151448.jpeg,True,50235,253,Trail Bridge,Additional notes: y;  EACH 2M X 1.5M ; THREE CONCRETE FOOT BRIDGES CROSSING CULVERTS,17157,AST_EX_20210820_151448.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50625/12265__AST_IM_20210804_113626.jpeg,True,50625,253,Trail Bridge,"Diana Lake Picnic Ground; Additional notes: Confirmed; Specifications: BRIDGE, FOOT >$5000REPLACE; Comments: DECK REPLACED 1991 COST $2000.00",12265,AST_IM_20210804_113626.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50625/12264__AST_IM_20210804_113641.jpeg,True,50625,253,Trail Bridge,"Diana Lake Picnic Ground; Additional notes: Confirmed; Specifications: BRIDGE, FOOT >$5000REPLACE; Comments: DECK REPLACED 1991 COST $2000.00",12264,AST_IM_20210804_113641.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50654/73031__AST_EX_20240830_162340.jpeg,True,50654,253,Trail Bridge,Dionisio Point Day Use; Additional notes: Length unknown;,73031,AST_EX_20240830_162340.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50654/53275__AST_EX_20220712_124202.jpeg,True,50654,253,Trail Bridge,Dionisio Point Day Use; Additional notes: Length unknown;,53275,AST_EX_20220712_124202.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/50749/71152__AST_EX_20240722_165125.jpeg,True,50749,253,Trail Bridge,"FOOT BRIDGE; Specifications: 86' STEEL GIRDER BRIDGE WOODEN DECK & RAILING ON PILING 8' BELOW GRADE, GOOD",71152,AST_EX_20240722_165125.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50749/71137__AST_EX_20240722_165050.jpeg,True,50749,253,Trail Bridge,"FOOT BRIDGE; Specifications: 86' STEEL GIRDER BRIDGE WOODEN DECK & RAILING ON PILING 8' BELOW GRADE, GOOD",71137,AST_EX_20240722_165050.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/50749/71153__AST_EX_20240722_165022.jpeg,True,50749,253,Trail Bridge,"FOOT BRIDGE; Specifications: 86' STEEL GIRDER BRIDGE WOODEN DECK & RAILING ON PILING 8' BELOW GRADE, GOOD",71153,AST_EX_20240722_165022.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51216/53526__IMG_0522.JPG,True,51216,253,Trail Bridge,"North End Of Canyon Nature Trail; 1 1.2M Wide X 18.3 M Long, Log Stringer And Wood Deck & Rail Footbridge Spanning Similkameen River",53526,IMG_0522.JPG,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51216/82197__PXL_20250516_172430392.MP.jpg,True,51216,253,Trail Bridge,"North End Of Canyon Nature Trail; 1 1.2M Wide X 18.3 M Long, Log Stringer And Wood Deck & Rail Footbridge Spanning Similkameen River",82197,PXL_20250516_172430392.MP.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51216/82198__PXL_20250516_173001540.jpg,True,51216,253,Trail Bridge,"North End Of Canyon Nature Trail; 1 1.2M Wide X 18.3 M Long, Log Stringer And Wood Deck & Rail Footbridge Spanning Similkameen River",82198,PXL_20250516_173001540.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51214/52701__IMG_9105.JPG,True,51214,253,Trail Bridge,"Sumallo Grove Skagit River Trail; 1 1M Wide X 46M Long, Steel Footbridge Supported On Pilings, Spanning Skagit River",52701,IMG_9105.JPG,,,,,No,No railings,,,,,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/51218/52718__IMG_5946.JPG,True,51218,253,Trail Bridge,Engineers L. Trail @ Westgate Trlhd.; 2.5 X 16M Log And Wood Footbridge. Crossing Seventeen Mile Creek.; Comments: Rebuilt By B.C.Trail $2400 In 1995,52718,IMG_5946.JPG,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51244/53525__IMG_0520.JPG,True,51244,253,Trail Bridge,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",53525,IMG_0520.JPG,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51244/82200__PXL_20250516_172847032.jpg,True,51244,253,Trail Bridge,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",82200,PXL_20250516_172847032.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51244/82201__PXL_20250516_172858758.jpg,True,51244,253,Trail Bridge,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",82201,PXL_20250516_172858758.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/51244/82199__PXL_20250516_172924721.jpg,True,51244,253,Trail Bridge,"Footbridge: 1 1.5M Wide X 4.25M Long, Log And Wood Footbridge",82199,PXL_20250516_172924721.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/52242/1723__AST_EX_20210622_111115.jpeg,True,52242,253,Trail Bridge,French Beach Day Use,1723,AST_EX_20210622_111115.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/52242/75272__AST_EX_20241016_124435.jpeg,True,52242,253,Trail Bridge,French Beach Day Use,75272,AST_EX_20241016_124435.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/52457/77956__IMG_3182.jpg,True,52457,253,Trail Bridge,FOOTBRIDGE OVER RING CREEK; metal span and decking with wooden and rope railings. railings left up year-round,77956,IMG_3182.jpg,Concrete,Beam,Aluminum,2.0,No,1 railing,8.0,Aluminum,,,,0.75,True,medium (6-20m),narrow (<0.9m),medium (1.2-5m),
data/citywide/images/253/52456/88242__AST_EX_20250915_161324.jpeg,True,52456,253,Trail Bridge,"CROSSING OF TAYLOR CR MAIN TRAIL from campground to Black Tusk; LOG STRINGERS 3"" X 10"" DECKING;",88242,AST_EX_20250915_161324.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/54184/87058__AST_EX_20250818_142210.jpeg,True,54184,253,Trail Bridge,Joffre Lakes Backcountry; FOUR BRIDGES ON TRAIL; AT FIRST LAKE 19992BEFORE SECOND LAKE 89 LEVELED SP,87058,AST_EX_20250818_142210.jpeg,,,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/55272/90355__AST_EX_20251030_143103.jpeg,True,55272,253,Trail Bridge,"Kitimat River Backcountry; Additional notes: Wood; Item description: Foot/Horse/ATV bridge; Specifications: 6' wide x 30' long. Cedar planks are 2"" thick x 10"" W x 6' L; Comments: At end of access road, start of trail, near trail counter location.",90355,AST_EX_20251030_143103.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/55636/61615__AST_EX_20220827_115348.jpeg,True,55636,253,Trail Bridge,Enterprise Creek Trail; Item description: FIRST BRIDGE OVER ENTERPRISE CK.; Specifications: REPLACED IN 2006 WITH Welded Aluminum bridge ;,61615,AST_EX_20220827_115348.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/55640/56110__AST_EX_20220725_115228.jpeg,True,55640,253,Trail Bridge,Woodbury Creek Trail; Additional notes: Length unknown; Item description: REPLACED BRIDGE CROSSING WOODBURY CREEK;,56110,AST_EX_20220725_115228.jpeg,Timber,Truss,Timber,,No,No railings,15.0,Aluminum,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/55641/61614__AST_EX_20220827_134523.jpeg,True,55641,253,Trail Bridge,Enterprise Creek Trail; Item description: SECOND BRIDGE CROSSING ENTERPRISE CREEK;,61614,AST_EX_20220827_134523.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/56204/12668__AST_EX_20210811_130623.jpeg,True,56204,253,Trail Bridge,Previously listed 4; Located near playground 20 feet long; 1 FOOT BRIDGE 7M X 1.25M,12668,AST_EX_20210811_130623.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/56204/12669__AST_EX_20210811_130615.jpeg,True,56204,253,Trail Bridge,Previously listed 4; Located near playground 20 feet long; 1 FOOT BRIDGE 7M X 1.25M,12669,AST_EX_20210811_130615.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/56205/13521__AST_EX_20210812_120107.jpeg,True,56205,253,Trail Bridge,5 cedar foot bridges along the Twin Spruce Trail; Specifications: 2 bridges between the Twin Spruces and the Emergency Access Road plus 3 bridges between the Emergency Access Road and the m,13521,AST_EX_20210812_120107.jpeg,,,,,No,No railings,,,,,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/56205/13522__AST_EX_20210812_120054.jpeg,True,56205,253,Trail Bridge,5 cedar foot bridges along the Twin Spruce Trail; Specifications: 2 bridges between the Twin Spruces and the Emergency Access Road plus 3 bridges between the Emergency Access Road and the m,13522,AST_EX_20210812_120054.jpeg,,,,,No,No railings,,,,,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/56469/26401__AST_EX_20211013_112159.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26401,AST_EX_20211013_112159.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56469/26420__AST_EX_20211013_112134.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26420,AST_EX_20211013_112134.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56777/60079__bridge-done.jpg,True,56777,253,Trail Bridge,Maquinna Dayuse; Specifications: 15 FT X 4 FT C/W HANDRAILS;,60079,bridge-done.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/56876/21691__IMG_0687.JPG,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",21691,IMG_0687.JPG,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56876/76071__s26.jpg,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",76071,s26.jpg,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/57507/21651__MI_20210912_100448.jpg,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,21651,MI_20210912_100448.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/21670__MI_20210912_100600.jpg,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,21670,MI_20210912_100600.jpg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70103__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70103,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70104__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70104,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70105__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70105,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70106__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70106,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70107__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70107,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/57507/70108__image.png,True,57507,253,Trail Bridge,Monkman Backcountry; Item description: CROSSING THE MURRAY RIVER; Comments: METAL SUSPENSION BRIDGE,70108,image.png,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/58164/11890__AST_EX_20210807_134933.jpeg,True,58164,253,Trail Bridge,"At Flats Above Marmot Cg, 5X Trial, 1X Rearguard Cg, 1X Ranger Cabin, 1X Horse camp ; 8 X 5M Foot Bridges On Trail",11890,AST_EX_20210807_134933.jpeg,Timber,,Timber,,No,No railings,,Timber/Wood,,Timber,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/58955/62377__AST_EX_20220901_170544.jpeg,True,58955,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Wood bridge; Item description: BRIDGE #2 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62377,AST_EX_20220901_170544.jpeg,Timber,Beam,Timber,,No,No railings,12.3,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58957/23239__AST_EX_20210922_140208.jpeg,True,58957,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Aluminum; Item description: BRIDGE #3 NORTHEAST END; Specifications: Rebuilt in 2012; Comments: GOOD,23239,AST_EX_20210922_140208.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
