image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/356/52248/40567__AST_EX_20220510_114016.jpeg,True,52248,356,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,40567,AST_EX_20220510_114016.jpeg,,,,,,2 railings,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/52248/40586__AST_EX_20220510_113813.jpeg,True,52248,356,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,40586,AST_EX_20220510_113813.jpeg,,,,,,2 railings,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/52248/75267__AST_EX_20241016_132736.jpeg,True,52248,356,Stairs,STAIRS:(CAMPGROUND/DAY-USE BEACH TRAIL); 45 RISER WOOD STAIRS C/W HANDRAILS.; wood staircase,75267,AST_EX_20241016_132736.jpeg,,,,,,2 railings,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/52622/53754__IMG_3324.JPG,True,52622,356,Stairs,Texas Creek Campground; TRAILS TO BEACH; wood staircase,53754,IMG_3324.JPG,,,,,,,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/52952/50107__AST_EX_20220628_130004.jpeg,True,52952,356,Stairs,"Goldstream Day Use; STAIRS TO GOLDSTREAM FALLS TOP OF CAMPGROUND; MIX OF TIES,CONCRETE, 3X12 FIR TREADS; wood staircase",50107,AST_EX_20220628_130004.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/53110/45603__AST_EX_20220609_114340.jpeg,True,53110,356,Stairs,Gordon Bay Day Use; ON POINT TRAIL; boxsteps,45603,AST_EX_20220609_114340.jpeg,,,,,,,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/53111/45616__AST_EX_20220609_114149.jpeg,True,53111,356,Stairs,Gordon Bay Day Use; Landscape tie stairs; ON POINT TRAIL; wood step,45616,AST_EX_20220609_114149.jpeg,,,,,,,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/53212/35514__AST_EX_20220121_144709.jpeg,True,53212,356,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,35514,AST_EX_20220121_144709.jpeg,,,,,,,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/53212/35516__AST_EX_20220121_144646.jpeg,True,53212,356,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,35516,AST_EX_20220121_144646.jpeg,,,,,,,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/53212/71833__AST_EX_20240730_132053.jpeg,True,53212,356,Stairs,Tod Inlet; TIMBER STAIRS; boxsteps,71833,AST_EX_20240730_132053.jpeg,,,,,,,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/53214/43209__AST_EX_20220527_125704.jpeg,True,53214,356,Stairs,Timberman Trail; TIMBER STAIRS; other,43209,AST_EX_20220527_125704.jpeg,,,,,,,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/53214/43212__AST_EX_20220527_125526.jpeg,True,53214,356,Stairs,Timberman Trail; TIMBER STAIRS; other,43212,AST_EX_20220527_125526.jpeg,,,,,,,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/53221/37284__AST_EX_20220323_120008.jpeg,True,53221,356,Stairs,Timberman Trail; W/O RAILING; ladder,37284,AST_EX_20220323_120008.jpeg,,,,,,,,,,,At-Grade,,False,,,,
data/citywide/images/356/53221/37300__AST_EX_20220323_120017.jpeg,True,53221,356,Stairs,Timberman Trail; W/O RAILING; ladder,37300,AST_EX_20220323_120017.jpeg,,,,,,,,,,,At-Grade,,False,,,,
data/citywide/images/356/53222/35518__AST_EX_20220121_143710.jpeg,True,53222,356,Stairs,Tod Inlet; concrete,35518,AST_EX_20220121_143710.jpeg,,,,,,,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/53222/71819__AST_EX_20240730_131510.jpeg,True,53222,356,Stairs,Tod Inlet; concrete,71819,AST_EX_20240730_131510.jpeg,,,,,,,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/53428/1706__MI_20210622_150104.jpg,True,53428,356,Stairs,Green Lk.-Emerald Bay Dayuse; STAIRS FROM BIG TOY AREA TO DAY USE; SPECIALTY ITEMS: STAIRS 49 CEMENT RISERS; REPLACE 11 RISERS WITHIN 2 YEARS; boxsteps,1706,MI_20210622_150104.jpg,,,,,,,,Box Step,,,At-Grade,,False,,,,
